x	low_nr	mid_nr	high_nr	low_er	mid_er	high_er
49.063545150501675	3.3470020679851906	3.440603067979364	3.5310866004911903	3.590228247128744	3.7189465953918526	3.854663859723459
49.36454849498328	3.3483397285208434	3.441701725065897	3.531982237626092	3.5920864757549547	3.720696511553059	3.856315935125857
49.66555183946489	3.3496663819437975	3.4427912947077925	3.5328705224630803	3.5939375089575094	3.72243739312585	3.8579561835588243
49.96655518394649	3.3509821917765388	3.4438719102772923	3.533751560187281	3.595781438337177	3.724169344387398	3.8595847208416982
50.2675585284281	3.3522873183184445	3.4449437025494203	3.5346254539869135	3.5976183539464754	3.725892468016272	3.861201661286474
50.568561872909704	3.353581918724805	3.446006799764898	3.535492305100451	3.5994483443222447	3.7276068651229517	3.8628071177222454
50.869565217391305	3.3548661470835315	3.4470613276912374	3.536352212862458	3.6012714965174	3.7293126352796504	3.8644012015191738
51.17056856187291	3.3561401544896317	3.448107409682078	3.5372052747481355	3.603087896131893	3.7310098765494546	3.8659840226119946
51.47157190635452	3.3574040891175208	3.449145166734822	3.538051586416625	3.604897627342897	3.7326986855148108	3.867555689523065
51.77257525083613	3.358658096291253	3.450174717546627	3.5388912417531047	3.6067007729342477	3.7343791573053613	3.869116309384978
52.07357859531773	3.359902318552728	3.451196178568809	3.539724332909722	3.608497414325151	3.7360513856251614	3.870665987962735
52.374581939799334	3.361136895727957	3.4522096640597075	3.540550950345398	3.6102876315981884	3.7377154627792826	3.8722048296755
52.67558528428094	3.3623619649914347	3.453215286136066	3.5413711828645384	3.6120715035266318	3.739371479699824	3.8737329376179375
52.97658862876254	3.3635776609286974	3.4542131548229755	3.5421851176546886	3.6138491076010935	3.7410195259713457	3.8752504135811505
53.27759197324415	3.364784115597112	3.455203378102423	3.5429928403231656	3.615620520055526	3.7426596898557367	3.8767573580732138
53.57859531772576	3.365981458584964	3.4561860619604996	3.5437944349326953	3.6173858158925953	3.744292058316539	3.8782538703393286
53.879598662207364	3.3671698170688935	3.457161310433299	3.544589984036095	3.6191450689084377	3.74591671704273	3.879740048381594
54.180602006688964	3.368349315869737	3.458129225651561	3.545379568710019	3.620898351716824	3.7475337504719906	3.88121598897841
54.48160535117057	3.3695200775068246	3.4590899078840915	3.5461632685878093	3.622645735772747	3.749143241813462	3.8826817877035182
54.78260869565218	3.370682222250782	3.460043455580001	3.54694116189147	3.6243872913954407	3.750745273070007	3.884137538944686
55.08361204013379	3.371835868174885	3.460989965409797	3.547713325462793	3.62612308779086	3.7523399250599923	3.8855833359220475
55.38461538461539	3.372981131205012	3.461929532305372	3.548479834793671	3.6278531930736246	3.7539272774385966	3.8870192707061006
55.685618729096994	3.3741181251682444	3.4628622494989107	3.549240764055606	3.6295776742884454	3.755507408718663	3.8884454342353783
55.9866220735786	3.3752469618401486	3.463788208560765	3.549996186128454	3.6312965974310503	3.757080396291104	3.8898619163337886
56.2876254180602	3.3763677509907852	3.4647074994363147	3.5507461726284184	3.6330100274686195	3.75864631644487	3.8912688057276412
56.58862876254181	3.3774806004294917	3.4656202104818528	3.551490793935321	3.634718028359746	3.760205244386493	3.8926661900623616
56.88963210702342	3.3785856160484604	3.4665264284995265	3.552230119219166	3.636420663073931	3.761757254259215	3.8940541559188997
57.190635451505024	3.3796829018651704	3.4674262387713575	3.552964216466027	3.6381179936106314	3.7633024191617155	3.895432788829842
57.491638795986624	3.380772560063688	3.468319725092373	3.5536931525032687	3.639810081017865	3.7648408111664415	3.8968021732952303
57.79264214046823	3.381854691034887	3.469206969802875	3.5544169930241267	3.641496985410396	3.766372501337552	3.898162392798098
58.09364548494984	3.3829293934156097	3.470088053819874	3.555135802611667	3.643178765987496	3.7678975597484903	3.899513529819723
58.39464882943144	3.38399676412681	3.4709630566677054	3.555849644762135	3.644855481050309	3.7694160554991885	3.900855665854607
58.69565217391305	3.3850568984107046	3.4718320565078677	3.5565585819077263	3.6465271880188177	3.770928056732915	3.902188881425192
58.996655518394654	3.386109889866959	3.4726951301680886	3.557262675438779	3.648193943448428	3.7724336306527726	3.903513256096307
59.29765886287626	3.387155830487949	3.4735523531706565	3.557961985725416	3.64985580304618	3.773932843537857	3.904828868489364
59.59866220735786	3.38819481069311	3.474403799760029	3.558656572138654	3.6515128216865986	3.7754257607590853	3.9061357962962977
59.89966555183947	3.389226919362416	3.475249542929745	3.5593464930709824	3.6531650534271844	3.776912446794694	3.907434116293261
60.200668896321076	3.390252243869001	3.476089654448661	3.560031805956444	3.654812551523565	3.7783929652454287	3.90872390435408
60.50167224080268	3.3912708701109593	3.476924204886526	3.5607125672902162	3.656455368444308	3.779867378849419	3.910005235463468
60.802675585284284	3.3922828825423417	3.477753263638923	3.5613888326477205	3.658093555885408	3.7813357494967534	3.911278183730015
