energy barns
239.8814 116.6237
239.936 96.11609
239.9907 79.08345
240.018 71.79368
240.0453 65.24062
240.0727 59.34727
240.1 54.09865
240.1273 49.41467
240.1546 45.23969
240.2092 38.20827
240.2638 32.62329
240.3185 28.1588
240.3731 24.57447
240.4278 21.6562
240.4824 19.26125
240.5371 17.26471
240.5917 15.58687
240.6463 14.15857
240.7009 12.93061
240.7556 11.86374
240.8102 10.93299
240.9195 9.387156
241.0288 8.162796
241.138 7.175507
241.2175 6.571147
241.3268 5.863975
241.4361 5.27131
241.5454 4.769441
241.6546 4.341107
241.7639 3.972217
241.8732 3.652944
241.9825 3.375245
242.0917 3.132938
242.3103 2.733959
242.5288 2.426532
242.7474 2.191844
242.9659 2.020562
243.0852 1.95338
243.2044 1.907034
243.3236 1.886859
243.4428 1.906825
243.5223 1.959246
243.6017 2.069014
243.6402 2.155076
243.6787 2.272182
243.7172 2.430102
243.7557 2.641161
243.7942 2.920522
243.8327 3.286318
243.8712 3.759532
243.9097 4.363537
243.9482 5.123201
243.9867 6.063478
244.0252 7.207475
244.0637 8.574013
244.1022 10.17482
244.1407 12.01157
244.1792 14.07305
244.2177 16.33286
244.3121 22.40491
244.4064 28.3375
244.4586 31.06868
244.5107 33.11266
244.5306 33.67404
244.5889 34.52993
244.6 34.55366
244.628 34.41288
244.6629 33.8422
244.6978 32.85658
244.7509 30.6574
244.804 27.79726
244.9102 21.07823
244.9633 17.70206
245.0163 14.58202
245.0561 12.48197
245.0959 10.62763
245.1357 9.034167
245.1755 7.702805
245.2153 6.624384
245.2551 5.783282
245.2949 5.161252
245.3347 4.740979
245.3679 4.534987
245.4011 4.455862
245.4343 4.503636
245.4674 4.682603
245.5006 5.004518
245.5338 5.485903
245.567 6.150111
245.6001 7.02407
245.6333 8.14922
245.6665 9.565196
245.6997 11.31848
245.7328 13.4513
245.766 16.02613
245.7991 19.07419
245.8323 22.65451
245.8654 26.77547
245.897 31.23735
245.9285 36.19487
245.96 41.63879
245.9915 47.52475
246.0545 60.32649
246.1175 73.7708
246.1772 86.05772
246.2368 96.7295
246.2766 102.4119
246.3164 106.5989
246.3503 108.8205
246.3842 109.7116
246.39 109.7275
246.4018 109.636
246.4413 108.1335
246.4807 104.8731
246.5243 99.41975
246.5679 92.35295
246.6478 76.60471
246.7276 59.57677
246.7712 50.60399
246.8148 42.25347
246.8584 34.72589
246.9019 28.14944
246.9455 22.53072
246.9673 20.08049
246.989 17.86971
247.0108 15.86778
247.0326 14.07338
247.0544 12.47319
247.0761 11.05918
247.1088 9.233629
247.1415 7.731462
247.1742 6.505329
247.2068 5.513916
247.2395 4.711477
247.2722 4.066395
247.3049 3.548577
247.3375 3.1338
247.3702 2.798575
247.4029 2.527219
247.4356 2.306009
247.4682 2.124576
247.5009 1.973307
247.5336 1.846193
247.5989 1.645461
247.6643 1.49365
247.7296 1.374743
247.795 1.278545
247.8603 1.199318
247.991 1.076986
248.1217 0.9891981
248.2524 0.9264759
248.3831 0.8837516
248.5138 0.8586964
248.6445 0.8512548
248.7897 0.8670538
248.8623 0.8874378
248.9349 0.9196812
249.0075 0.9690861
249.0801 1.045328
249.1164 1.098577
249.1527 1.166063
249.189 1.2522
249.2253 1.362772
249.2562 1.481692
249.2871 1.629451
249.318 1.813009
249.3488 2.039844
249.3797 2.321123
249.4105 2.666134
249.4414 3.089695
249.4722 3.602866
249.5031 4.223856
249.534 4.966676
249.5649 5.846878
249.5957 6.8757
249.6266 8.073012
249.6574 9.441567
249.6883 10.99703
249.7191 12.73118
249.7482 14.53446
249.7772 16.48162
249.8353 20.76596
249.9514 30.03244
250.0132 34.61136
250.0749 38.33358
250.1039 39.6645
250.1406 40.88685
250.1773 41.54384
250.2 41.6532
250.2227 41.53252
250.2599 40.84452
250.2971 39.57763
250.345 37.18908
250.3928 34.11766
250.4813 27.33413
250.5697 20.28374
250.6176 16.74948
250.6655 13.57093
250.7134 10.81186
250.7374 9.5953
250.7613 8.49351
250.7853 7.494632
250.8092 6.602856
250.8332 5.805372
250.8571 5.102631
250.8811 4.481924
250.905 3.941302
250.9289 3.470801
250.9528 3.063287
250.9823 2.63691
251.0117 2.284846
251.0412 1.993512
251.0706 1.754891
251.1001 1.558523
251.1295 1.39813
251.159 1.266108
251.1884 1.157906
251.2179 1.068253
251.2473 0.9940564
251.2768 0.931796
251.3062 0.8794815
251.3651 0.7966019
251.424 0.7343399
251.4829 0.6858319
251.5418 0.6468387
251.6596 0.5877443
251.7774 0.5451152
251.8951 0.5133415
252.0718 0.4795213
252.2484 0.4575134
252.425 0.4443655
252.6016 0.4387166
252.7856 0.4404061
252.9696 0.450333
253.1536 0.4701606
253.3375 0.5034023
253.4295 0.5270574
253.5215 0.5571918
253.6135 0.5960657
253.7055 0.647484
253.7975 0.7185257
253.8435 0.7653965
253.8895 0.8234444
253.9355 0.8969122
253.9815 0.9918942
254.0275 1.117035
254.0505 1.19452
254.0734 1.283962
254.1047 1.430048
254.136 1.609709
254.1673 1.830805
254.1986 2.102612
254.2299 2.435904
254.2612 2.842974
254.2925 3.337579
254.3237 3.932688
254.355 4.648152
254.3863 5.498913
254.4176 6.501683
254.4488 7.668459
254.4801 9.021151
254.5114 10.56823
254.5427 12.318
254.5739 14.26749
254.6291 18.20813
254.6843 22.71439
254.7946 32.76967
254.8498 37.82143
254.905 42.45945
254.9344 44.64272
255 48.49898
255.0273 49.60746
255.0637 50.57048
255.1 50.91259
255.1494 50.36673
255.2 48.64099
255.2273 47.26032
255.2808 43.77418
255.3319 39.68902
255.383 35.13552
255.4805 26.10733
255.5292 21.83499
255.5779 17.91941
255.6081 15.71198
255.6383 13.6897
255.6685 11.85862
255.6986 10.22426
255.7288 8.771416
255.759 7.497605
255.7892 6.391652
255.8193 5.443231
255.8495 4.631603
255.8797 3.945149
255.9099 3.368912
255.94 2.889911
255.9702 2.49145
256.0004 2.162837
256.0306 1.892892
256.0607 1.67241
256.0956 1.466344
256.1304 1.303348
256.1652 1.173693
256.2 1.070069
256.2348 0.9866736
256.2696 0.9189603
256.3044 0.863409
256.3392 0.8173192
256.4089 0.7457091
256.4785 0.6931699
256.5481 0.6531888
256.6177 0.6220376
256.757 0.5779922
256.8962 0.5509665
257.0354 0.5361444
257.1746 0.5310249
257.3603 0.5372174
257.546 0.5576269
257.7317 0.5933766
257.9173 0.6476434
258.0102 0.6835083
258.103 0.7265448
258.1958 0.7783014
258.2886 0.8408347
258.3815 0.9170923
258.4743 1.011001
258.5671 1.128733
258.6599 1.280028
258.7435 1.45884
258.7853 1.569981
258.827 1.700639
258.8688 1.85739
258.9106 2.048194
258.9524 2.284445
258.9941 2.580978
259.0359 2.960386
259.0777 3.450386
259.0986 3.748091
259.1195 4.088183
259.1404 4.476978
259.1612 4.919273
259.1821 5.427146
259.203 6.007281
259.2239 6.669162
259.2448 7.423084
259.2657 8.280106
259.2866 9.251994
259.3075 10.35112
259.3283 11.58405
259.3504 13.06059
259.3724 14.7161
259.3945 16.58105
259.4165 18.65328
259.4386 20.96542
259.4606 23.50872
259.5047 29.37099
259.5488 36.28711
259.5929 44.24469
259.637 53.15568
259.6811 62.84457
259.7182 71.40424
259.8018 90.8807
259.8853 108.1096
259.9271 114.8945
259.9688 119.9613
260.03 123.7789
260.05 124.0212
260.0567 123.9892
260.0753 123.6032
260.0939 122.7842
260.1311 119.8884
260.1835 113.1976
260.2359 103.9708
260.3242 84.74468
260.4125 64.15715
260.4898 47.52808
260.5284 40.18822
260.567 33.61951
260.6057 27.84336
260.6443 22.88396
260.6829 18.68751
260.7215 15.19325
260.7409 13.67891
260.7602 12.31946
260.7795 11.09632
260.7988 9.999122
260.8182 9.012811
260.8375 8.137536
260.8568 7.358313
260.8761 6.665987
260.8955 6.048926
260.9148 5.505369
260.9341 5.02444
260.9534 4.599225
260.9727 4.223401
260.992 3.891222
261.0306 3.337556
261.0693 2.901846
261.1079 2.558303
261.1465 2.28393
261.1851 2.06211
261.2238 1.879865
261.2624 1.728732
261.301 1.601219
261.3396 1.492161
261.3838 1.385057
261.4279 1.293133
261.5162 1.142582
261.6045 1.024483
261.6928 0.9295361
261.7811 0.8518817
261.8694 0.7875614
261.9577 0.7337639
262.046 0.6884311
262.2226 0.6173668
262.3992 0.5659288
262.5758 0.5290703
262.7524 0.5036774
262.929 0.4878455
263.1055 0.4805367
263.2932 0.4817478
263.4808 0.492671
263.6684 0.5147783
263.856 0.5509949
263.9499 0.575972
264.0437 0.6067924
264.1375 0.6449586
264.2313 0.6926084
264.3251 0.7529892
264.4189 0.8314565
264.5127 0.9377602
264.5596 1.0068
264.6065 1.091369
264.6452 1.176922
264.6838 1.281285
264.7225 1.411204
264.7611 1.574287
264.7998 1.782364
264.8384 2.048616
264.877 2.391705
264.8963 2.598988
264.9156 2.834411
264.935 3.103097
264.9543 3.40628
264.9736 3.749584
264.9929 4.137667
265.0122 4.575501
265.0315 5.068347
265.0508 5.62172
265.0701 6.241339
265.0895 6.93685
265.1088 7.707035
265.1281 8.561194
265.1474 9.505103
265.186 11.68392
265.2246 14.28235
265.2578 16.87471
265.2909 19.7978
265.324 23.05647
265.3571 26.63509
265.4233 34.61341
265.4895 43.29225
265.5613 52.69415
265.6331 61.00897
265.6772 65.08081
265.7103 67.4428
265.7433 69.11672
265.8 70.25452
265.8172 70.14914
265.8564 69.12987
265.8956 67.07431
265.9414 63.49443
265.9871 58.87367
266.0743 48.16783
266.1615 36.70382
266.2051 31.25081
266.2487 26.2054
266.2923 21.67321
266.3359 17.71218
266.3795 14.33815
266.4013 12.86666
266.4231 11.53296
266.4449 10.33101
266.4667 9.253809
266.4885 8.293656
266.5103 7.442424
266.5311 6.724117
266.5519 6.090092
266.5727 5.533184
266.5934 5.048631
266.6142 4.625143
266.635 4.258965
266.6558 3.944269
266.6765 3.67688
266.6973 3.449361
266.7181 3.258732
266.7596 2.973714
266.8011 2.79579
266.8426 2.707762
266.878 2.696118
266.9133 2.740403
266.9486 2.842306
266.9839 3.007535
267.0192 3.245957
267.0545 3.571952
267.0898 4.004837
267.1251 4.569287
267.1604 5.295693
267.1957 6.220337
267.231 7.385286
267.2663 8.837848
267.3016 10.62948
267.3369 12.81405
267.3722 15.44529
267.4075 18.57354
267.4449 22.47773
267.4823 27.02412
267.5197 32.22725
267.557 38.05708
267.5944 44.4975
267.6318 51.44809
267.7065 66.31621
267.7813 81.24865
267.8561 94.34883
267.8935 99.59836
267.9308 103.6789
267.9783 106.9412
268.02 107.8556
268.032 107.7703
268.0688 106.5426
268.1055 103.9151
268.1496 99.06194
268.1936 92.64422
268.2691 79.01471
268.3445 63.84025
268.4137 50.14901
268.4483 43.76337
268.4828 37.83747
268.5174 32.40261
268.552 27.51462
268.5866 23.18646
268.6211 19.42012
268.6557 16.16883
268.6903 13.40696
268.7249 11.08901
268.7595 9.165127
268.7941 7.584251
268.8287 6.296633
268.8633 5.25565
268.8978 4.421152
268.9324 3.751033
268.967 3.215784
269.0016 2.788241
269.0362 2.445924
269.0708 2.170552
269.1054 1.947481
269.14 1.765139
269.1745 1.614888
269.2154 1.46816
269.2563 1.347375
269.2972 1.246228
269.338 1.160349
269.4198 1.021025
269.5015 0.9125419
269.5833 0.8250254
269.665 0.7529569
269.7468 0.6924658
269.8285 0.6411697
269.992 0.5590248
270.1555 0.4966104
270.319 0.4479273
270.4824 0.4091734
270.6585 0.3756284
270.8346 0.348574
271.0107 0.3265568
271.1867 0.3085281
271.5388 0.2812743
271.8909 0.2622844
272.2431 0.2492525
272.5952 0.24081
272.9473 0.2360274
273.2994 0.2343314
273.8025 0.2366638
274.3055 0.244363
274.8086 0.2577621
275.3116 0.2778437
275.8147 0.3064614
276.0662 0.3248796
276.3177 0.3467382
276.5692 0.3727071
276.8207 0.4036552
277.0722 0.4409592
277.3237 0.4866373
277.5501 0.5370351
277.7765 0.5988271
278.0029 0.6756209
278.2292 0.772588
278.4556 0.8975498
278.5688 0.9740607
278.6819 1.062567
278.7951 1.166057
278.9083 1.288191
279.0215 1.433956
279.1346 1.609975
279.229 1.786919
279.3233 1.999106
279.4176 2.257721
279.5119 2.579204
279.6063 2.990196
279.6535 3.24202
279.7006 3.534544
279.7478 3.880478
279.7949 4.294113
279.8421 4.799056
279.8892 5.423253
279.9238 5.98177
279.9584 6.64823
279.993 7.44884
280.0276 8.41573
280.0622 9.587799
280.0968 11.01147
280.1314 12.74127
280.1659 14.83336
280.2005 17.37066
280.2351 20.42587
280.2697 24.08282
280.3042 28.41483
280.3388 33.53331
280.3734 39.50823
280.408 46.41044
280.4425 54.26957
280.4756 62.75449
280.5086 72.13481
280.5416 82.40351
280.5746 93.49376
280.6406 117.675
280.7066 143.3476
280.7758 169.7703
280.8449 193.0417
280.9139 210.5082
280.9484 216.3633
280.9828 220.0137
281.02 221.3633
281.0294 221.2689
281.0615 219.6261
281.0935 216.0005
281.1576 203.2437
281.227 182.6557
281.2963 157.5225
281.435 104.2024
281.5044 80.38004
281.5391 69.79713
281.5737 60.23191
281.6037 52.7571
281.6336 46.05933
281.6636 40.07208
281.6935 34.80055
281.7235 30.16483
281.7534 26.14474
281.7834 22.65828
281.8133 19.67245
281.8433 17.11136
281.8732 14.93859
281.9032 13.08918
281.9331 11.52928
281.9631 10.20657
281.993 9.092801
282.023 8.147922
282.0529 7.350148
282.0829 6.670027
282.1128 6.091776
282.1428 5.59442
282.1727 5.167106
282.2326 4.471621
282.2925 3.934586
282.3524 3.508852
282.4123 3.163141
282.4722 2.876572
282.5321 2.634975
282.592 2.428507
282.6519 2.250128
282.7717 1.95817
282.8915 1.730632
283.0112 1.549991
283.1184 1.418204
283.2256 1.308568
283.3328 1.216712
283.4399 1.139403
283.6543 1.018577
283.8686 0.9322667
284.083 0.8720419
284.2973 0.8328631
284.5117 0.8117047
284.726 0.8072339
284.9278 0.8183742
285.1295 0.8458206
285.3313 0.892664
285.533 0.964465
285.6339 1.012674
285.7348 1.071521
285.8357 1.143738
285.9365 1.233134
286.0374 1.345732
286.1383 1.490947
286.2392 1.685837
286.2896 1.811263
286.34 1.964002
286.381 2.115374
286.422 2.29933
286.463 2.526473
286.504 2.811107
286.545 3.172303
286.586 3.63512
286.627 4.23191
286.6475 4.592969
286.6679 5.001468
286.6884 5.468023
286.7089 5.99804
286.7294 6.599463
286.7499 7.280887
286.7704 8.051539
286.7909 8.921231
286.8114 9.900302
286.8319 10.99953
286.8524 12.23002
286.8729 13.60307
286.8934 15.13
286.9139 16.82193
286.9549 20.74309
286.9958 25.43042
287.0305 30.05734
287.0652 35.30095
287.0999 41.15951
287.1345 47.58797
287.1692 54.57059
287.2038 61.9849
287.2731 77.711
287.3866 102.9532
287.4276 110.7794
287.4685 117.3655
287.5032 121.7749
287.5378 124.9369
287.6 127.2062
287.6124 127.113
287.6491 125.7752
287.6857 122.9088
287.7338 117.0088
287.7818 109.0643
287.8599 93.03612
287.9379 75.25265
288.022 56.58787
288.0641 48.07921
288.1061 40.37237
288.1482 33.52078
288.1902 27.58962
288.2323 22.53549
288.2743 18.33081
288.3134 15.10136
288.3524 12.46371
288.372 11.33396
288.3915 10.32706
288.411 9.427481
288.4305 8.626037
288.4501 7.910486
288.4696 7.279715
288.5086 6.229823
288.5476 5.415555
288.5866 4.788475
288.6257 4.307352
288.6647 3.942042
288.7038 3.664715
288.7428 3.456646
288.7819 3.301297
288.8209 3.187843
288.8989 3.053112
288.95 3.014956
289.0011 3.00778
289.1032 3.071663
289.2053 3.232301
289.3074 3.498042
289.3585 3.67861
289.4095 3.898173
289.4606 4.166605
289.5116 4.495712
289.5627 4.905195
289.6137 5.419625
289.6648 6.078174
289.7158 6.930138
289.7489 7.61991
289.7819 8.443281
289.815 9.434996
289.848 10.62421
289.8811 12.05939
289.9141 13.77917
289.9471 15.8409
289.9801 18.30376
290.0132 21.24158
290.0462 24.70458
290.0792 28.77026
290.1122 33.50688
290.1453 38.99595
290.1783 45.2597
290.2113 52.35574
290.2443 60.30833
290.2774 69.14681
290.3104 78.79138
290.3765 100.3423
290.4426 124.0649
290.5086 148.4538
290.5747 171.6463
290.6408 191.4301
290.7063 205.6274
290.7718 212.8618
290.8 213.5929
290.8094 213.5093
290.8393 212.1584
290.8692 209.1886
290.929 198.722
290.9989 180.0552
291.0687 156.6765
291.187 113.3738
291.2461 92.85846
291.3052 74.38596
291.3375 65.35347
291.3697 57.15569
291.402 49.75424
291.4342 43.18424
291.4665 37.37515
291.4987 32.31884
291.531 27.92932
291.5632 24.17298
291.5955 20.96243
291.6277 18.25348
291.66 15.967
291.6922 14.05866
291.7245 12.46265
291.7567 11.14047
291.7889 10.04406
291.8211 9.136344
291.848 8.499544
291.8749 7.956335
291.9286 7.099438
291.9824 6.476033
292.0361 6.0273
292.0899 5.709389
292.1436 5.495519
292.1973 5.36746
292.251 5.315542
292.2967 5.328724
292.3424 5.395954
292.3881 5.521854
292.4338 5.714839
292.4795 5.988033
292.5252 6.360619
292.5709 6.859627
292.6165 7.520521
292.6622 8.395925
292.7079 9.549949
292.7308 10.25847
292.7536 11.06629
292.7764 11.98991
292.7992 13.04429
292.8221 14.25137
292.8449 15.6183
292.8678 17.17611
292.8906 18.9312
292.9135 20.92
292.9363 23.1467
292.9591 25.64125
292.9819 28.42534
293.0034 31.33495
293.0249 34.53769
293.0464 38.04908
293.0679 41.8829
293.1056 49.41675
293.1432 57.9903
293.1808 67.62501
293.2184 78.27942
293.2561 89.89246
293.2937 102.2525
293.3689 128.4121
293.4334 150.8845
293.4979 171.4728
293.557 187.037
293.6161 198.0565
293.6581 202.5532
293.7 204.0198
293.7092 203.9282
293.7425 202.3542
293.7757 198.8914
293.8422 186.7368
293.918 166.0156
293.9938 140.7564
294.1317 93.01053
294.2006 71.9705
294.2351 62.62879
294.2695 54.18722
294.304 46.61331
294.3385 39.92055
294.373 34.07321
294.4074 29.03159
294.4419 24.70127
294.4763 21.03554
294.5108 17.93828
294.5452 15.35366
294.5797 13.19594
294.6142 11.40765
294.6487 9.929461
294.6831 8.712164
294.7176 7.703353
294.752 6.8704
294.7865 6.176046
294.8209 5.597578
294.8537 5.131831
294.8864 4.735283
294.9192 4.393028
294.9519 4.097117
295.0174 3.609723
295.0828 3.226399
295.1483 2.915676
295.2138 2.658503
295.2793 2.441792
295.3447 2.25684
295.4757 1.957105
295.6066 1.726195
295.7376 1.543873
295.8685 1.397671
295.9719 1.301829
296.0753 1.219894
296.2821 1.088771
296.4889 0.9909967
296.6956 0.918498
296.9024 0.8661246
297.1091 0.8307147
297.3159 0.8103589
297.5226 0.8042987
297.7432 0.8138636
297.9637 0.8415647
298.1843 0.8907041
298.4048 0.9669246
298.5151 1.018047
298.6254 1.080093
298.7357 1.155454
298.8459 1.247216
298.9562 1.35984
299.0665 1.499201
299.1768 1.67386
299.287 1.896532
299.3835 2.147263
299.4318 2.299469
299.48 2.474604
299.5283 2.679342
299.5765 2.920978
299.6248 3.211837
299.673 3.566436
299.7213 4.008171
299.7695 4.565424
299.8178 5.281881
299.8419 5.715218
299.866 6.209998
299.8902 6.778404
299.9143 7.426737
299.9384 8.169531
299.9625 9.020564
299.9866 9.995089
300.0107 11.10985
300.0348 12.38302
300.0589 13.83416
300.0865 15.74142
300.1141 17.9421
300.1417 20.47006
300.1692 23.34838
300.1968 26.63151
300.2244 30.34156
300.252 34.50734
300.2795 39.1354
300.3157 45.98333
300.3519 53.70715
300.3881 62.29726
300.4243 71.70871
300.4605 81.85641
300.4967 92.61208
300.569 115.1847
300.6448 138.6547
300.7206 159.3256
300.762 168.454
300.8033 175.5306
300.8517 180.8289
300.9 182.5896
300.9087 182.5202
300.937 181.4782
300.9653 179.209
301.0219 171.2093
301.0798 158.8748
301.1376 143.3946
301.1955 125.9164
301.2534 107.6847
301.3113 89.79879
301.3691 73.1627
301.4244 58.94238
301.4796 46.69471
301.5073 41.31359
301.5349 36.45515
301.5625 32.08415
301.5901 28.1789
301.6178 24.70068
301.6454 21.64393
301.673 18.96243
301.7006 16.62225
301.7282 14.5894
301.7558 12.83072
301.7834 11.3145
301.811 10.011
301.8374 8.937844
301.8637 8.015446
301.89 7.219826
301.9163 6.533452
301.9426 5.940798
301.9689 5.42824
301.9952 4.983923
302.0215 4.597605
302.0741 3.965113
302.1267 3.475077
302.1793 3.087735
302.2319 2.775103
302.2845 2.517635
302.3371 2.301688
302.3897 2.117681
302.4423 1.9588
302.5475 1.697929
302.6527 1.49268
302.758 1.327184
302.8632 1.191601
302.9684 1.078807
303.0736 0.9838679
303.1788 0.9031819
303.284 0.8340719
303.3892 0.7745144
303.4944 0.7229571
303.7049 0.6392388
303.9153 0.5761356
304.1257 0.529491
304.3361 0.4972384
304.5045 0.4816381
304.6728 0.4762492
304.7991 0.48062
304.9253 0.4951933
304.9885 0.5080658
305.0516 0.5263871
305.1147 0.5525209
305.1778 0.5902925
305.241 0.6460087
305.2726 0.6834889
305.3041 0.7293806
305.3357 0.7860733
305.3672 0.8557646
305.3988 0.9420042
305.4303 1.047947
305.4619 1.178656
305.4935 1.338953
305.5251 1.534722
305.5566 1.771777
305.5882 2.058968
305.6197 2.402426
305.6513 2.812817
305.6828 3.296297
305.7052 3.690128
305.7276 4.129051
305.75 4.616013
305.7723 5.151232
305.817 6.384914
305.8617 7.844497
305.9065 9.539704
305.9512 11.45739
305.9959 13.58228
306.0406 15.88129
306.13 20.80047
306.2194 25.70681
306.3141 30.24227
306.3299 30.88964
306.3891 32.96914
306.4 33.28866
306.433 34.13083
306.4878 35.11307
306.539 35.58273
306.5902 35.66979
306.5999 35.64872
306.6001 30.09242
316.2278 29.51922
350 27.50855
398.1072 25.20247
400 25.11174
500 21.53505
501.1872 21.50463
600 18.97242
630.9573 18.38591
720 16.69892
794.3282 15.64523
850 14.85602
1000 13.24115
1250 11.29779
1258.925 11.2486
1500 9.919806
1584.893 9.559853
1700 9.07179
1995.262 8.094298
2000 8.078612
2500 6.893395
2511.886 6.873599
3000 6.060664
3162.278 5.85945
3500 5.440698
3981.072 4.977854
4000 4.959643
5000 4.258737
5011.872 4.252935
6000 3.770037
6309.573 3.657949
7000 3.407963
7200 3.346385
7943.282 3.153924
8500 3.009771
10000 2.719461
12500 2.37466
12589.25 2.365989
15000 2.13178
15848.93 2.068248
17000 1.982104
19952.62 1.80844
20000 1.805653
25000 1.591582
25118.86 1.587916
30000 1.437366
31622.78 1.399164
35000 1.319662
39810.72 1.22989
40000 1.226358
50000 1.087039
50118.72 1.085768
54880.5 1.034784
54880.51 1.034784
54881.09 1.034778
54881.11 1.0808
60000 0.982534
63095.73 0.9282869
64330.9 0.9066428
70000 0.807302
79432.82 0.6890588
80000 0.681949
90000 0.596978
100000 0.558171
116464 0.5045158
120000 0.4929922
125892.5 0.4737889
130000 0.4604028
132295 0.4529235
150000 0.395224
158489.3 0.3842355
181388 0.3545954
181388.6 0.3545946
199526.2 0.3311173
200000 0.330504
228771 0.3158498
228771.2 0.3158497
250000 0.305037
251188.6 0.3044316
270000 0.2948502
277774 0.2908906
277774.2 0.2908905
300000 0.27957
316227.8 0.2708093
317025 0.2703789
320000 0.2687728
349482 0.2528566
349482.1 0.2528566
350000 0.252577
362314 0.2477524
362314.1 0.2477523
370000 0.244741
374391 0.2430206
374391.2 0.2430205
398107.2 0.2337286
400000 0.232987
420000 0.2269538
428738 0.2243179
428738.3 0.2243178
437222 0.2217586
437222.5 0.2217585
450000 0.217904
470000 0.2118708
477681 0.2095537
481948 0.2082666
481948.1 0.2082665
500000 0.202821
501187.2 0.2025213
516297 0.1987067
516297.5 0.1987065
517978 0.1982823
517978.3 0.1982822
520000 0.1977718
528224 0.1956956
550000 0.190198
569638 0.1852402
569638.2 0.1852401
570000 0.1851488
584735 0.1814288
600000 0.177575
611495 0.1756564
611495.5 0.1756563
620000 0.1742368
621972 0.1739077
621972.4 0.1739076
630957.3 0.1724079
644677 0.170118
644677.4 0.1701179
650000 0.1692295
659915 0.1675746
661938 0.1672369
669275 0.1660123
670000 0.1658913
687622 0.16295
689403 0.1626527
689403.1 0.1626527
691084 0.1623722
694435 0.1618129
700000 0.160884
700474 0.1608215
706613 0.1600116
720000 0.1582457
727547 0.1572501
733706 0.1564376
740000 0.1556073
743750 0.1551126
743750.2 0.1551126
751802 0.1540505
756260 0.1534624
756260.1 0.1534624
760000 0.152969
762872 0.1525901
767562 0.1519714
767562.3 0.1519714
776278 0.1508217
780000 0.1503307
783866 0.1498207
791052 0.1488727
791052.3 0.1488727
794328.2 0.1484405
798500 0.1478902
799104 0.1478105
800000 0.1476923
849657 0.1411417
882637 0.1367911
900000 0.1345007
936984 0.1296219
981599 0.1237364
1000000 0.121309
1041150 0.1169691
1044670 0.1165979
1100000 0.1107625
1127200 0.1078939
1172490 0.1031173
1200000 0.100216
1233880 0.09711584
1259460 0.09477517
1300000 0.0910656
1305650 0.0905486
1313390 0.08984036
1400000 0.0819152
1500000 0.0727648
1562970 0.0672865
1579470 0.06585103
1600000 0.06406495
1612570 0.06297138
1648530 0.05984291
1664630 0.05844224
1689790 0.05625335
1700000 0.0553651
1737090 0.05379666
1800000 0.05113637
1839750 0.04945545
1893090 0.04719984
1900000 0.04690763
1915230 0.0462636
1954400 0.0446072
1962530 0.04426341
1970910 0.04390904
1976560 0.04367012
1997760 0.04277362
2000000 0.0426789
2012320 0.04228418
2057260 0.04084434
2156770 0.03765611
2198040 0.03633386
2200000 0.03627106
2230240 0.03530219
2400000 0.02986322
2500000 0.0266593
2600000 0.02481216
2800000 0.02111788
3000000 0.0174236
3500000 0.0116126
4000000 0.00756874
4500000 0.00504421
5000000 0.00345434
5500000 0.002518905
6000000 0.00158347
6400880 0.00147791
6400881 0.00147791
6500000 0.00145181
6599146 0.001444551
7000000 0.0014152
7500000 0.00144043
7800000 0.001481332
8000000 0.0015086
8080608 0.001523698
8500000 0.00160225
9000000 0.00170839
9500000 0.00171803
10000000 0.00169266
10500000 0.00162217
11000000 0.00161737
11500000 0.00158645
12000000 0.00142966
12500000 0.0013548
13000000 0.00122384
13500000 0.00114378
14000000 0.00107406
14458300 0.0009671423
14500000 0.000957414
14991700 0.0008398328
14991760 0.0008398184
15000000 0.000837848
15500000 0.00072203
16000000 0.000601481
16500000 0.000494157
17000000 0.0004239695
17500000 0.000353782
18000000 0.000310822
18500000 0.000262318
19000000 0.0002352513
19100000 0.000229838
19500000 0.000206605
19900000 0.000185772
20000000 0.000182258
