energy 	 mean 	 psig1 	 nsig1 	 psig2 	 nsig2 
104 	 176.62375255905891 	 188.98157688503892 	 164.2659282330789 	 213.6972255369989 	 139.55027958111893 
105 	 178.06534874383766 	 190.12449850449931 	 166.006198983176 	 214.24279802582265 	 141.88789946185267 
106 	 179.4548264546086 	 191.22742977225317 	 167.682223136964 	 214.7726364075424 	 144.1370165016748 
107 	 180.8588202286596 	 192.30179950865 	 169.4158409486692 	 215.1877580686308 	 146.52988238868838 
108 	 182.15979698329173 	 193.23748443969663 	 171.08210952688682 	 215.39285935250646 	 148.926734614077 
109 	 183.3228182119793 	 194.03244607886597 	 172.61319034509262 	 215.4517018126393 	 151.1939346113193 
110 	 184.3621101352567 	 194.7186228156118 	 174.0055974549016 	 215.43164817632206 	 153.29257209419134 
111 	 185.33761677100117 	 195.36961351634432 	 175.30562002565802 	 215.43360700703062 	 155.24162653497172 
112 	 186.26144159293727 	 195.94371896625097 	 176.57916421962358 	 215.30827371287836 	 157.2146094729962 
113 	 187.14031731509013 	 196.4230124178253 	 177.85762221235495 	 214.98840262329563 	 159.29223200688463 
114 	 187.9393109833461 	 196.8466684268993 	 179.0319535397929 	 214.66138331400566 	 161.21723865268655 
115 	 188.6075908939932 	 197.22520455155563 	 179.98997723643078 	 214.46043186668052 	 162.7547499213059 
116 	 189.24189868299445 	 197.56366645791016 	 180.92013090807873 	 214.20720200774156 	 164.27659535824733 
117 	 189.86957203970732 	 197.85249344114774 	 181.8866506382669 	 213.8183362440286 	 165.92080783538606 
118 	 190.40145705521473 	 198.1042266168682 	 182.69868749356127 	 213.5097657401751 	 167.29314837025436 
119 	 190.91161261056928 	 198.31414638865897 	 183.5090788324796 	 213.11921394483838 	 168.70401127630018 
