energy 	 mean 	 psig1 	 nsig1 	 psig2 	 nsig2 
262 	 541.8356708601698 	 568.052068444205 	 515.6192732761345 	 620.4848636122755 	 463.18647810806414 
263 	 544.3966888418506 	 570.6922298016863 	 518.101147882015 	 623.2833117213574 	 465.5100659623438 
264 	 546.7815405446066 	 573.0594614990182 	 520.5036195901951 	 625.6153034078411 	 467.9477776813721 
265 	 549.1000841928015 	 575.4617849063102 	 522.7383834792929 	 628.1851863333276 	 470.0149820522755 
266 	 551.4192500826894 	 577.8516646431938 	 524.986835522185 	 630.7164937642026 	 472.1220064011761 
267 	 553.7642566191446 	 580.1014762773963 	 527.4270369608929 	 632.7759155938995 	 474.75259764438965 
268 	 556.1824996643444 	 582.6067337120618 	 529.758265616627 	 635.4552018074965 	 476.90979752119233 
269 	 558.7184305427235 	 585.3048650154938 	 532.1319960699532 	 638.4777339610345 	 478.95912712441253 
270 	 561.0119261387442 	 587.5117918863705 	 534.512060391118 	 640.5115233816227 	 481.51232889586566 
271 	 563.3992980236202 	 589.935692301053 	 536.8629037461874 	 643.0084808559187 	 483.79011519132166 
272 	 565.9739161827973 	 592.630414716677 	 539.3174176489176 	 645.9434117844365 	 486.0044205811581 
273 	 568.3526854219949 	 595.0853278885714 	 541.6200429554184 	 648.5506128217244 	 488.1547580222654 
274 	 570.7813334133101 	 597.6052867285998 	 543.9573800980204 	 651.2531933591792 	 490.30947346744097 
275 	 573.1281565279685 	 600.0346415378011 	 546.2216715181358 	 653.8476115574664 	 492.4087014984705 
276 	 575.5452046792385 	 602.5243874379372 	 548.5660219205398 	 656.4827529553345 	 494.6076564031426 
277 	 577.9904030998438 	 605.019685736317 	 550.9611204633705 	 659.0782510092633 	 496.9025551904242 
278 	 580.3124831126722 	 607.396888876168 	 553.2280773491765 	 661.5657004031594 	 499.059265822185 
279 	 582.7035562830147 	 609.8641629482513 	 555.542949617778 	 664.1853762787246 	 501.2217362873048 
280 	 585.219003846211 	 612.4407625393178 	 557.9972451531041 	 666.8842799255314 	 503.5537277668906 
281 	 587.6408902753615 	 614.8822399921509 	 560.3995405585721 	 669.3649394257297 	 505.9168411249932 
282 	 589.866804542378 	 617.112766062511 	 562.6208430222449 	 671.6046891027772 	 508.12891998197875 
283 	 592.1870182069048 	 619.5176756582392 	 564.8563607555703 	 674.178990560908 	 510.1950458529015 
284 	 594.6946078651517 	 622.1878700278278 	 567.2013457024757 	 677.1743943531799 	 512.2148213771236 
285 	 597.0844319271333 	 624.653782548519 	 569.5150813057477 	 679.7924837912904 	 514.3763800629763 
286 	 599.5549521244764 	 627.1530018979541 	 571.9569023509986 	 682.3491014449098 	 516.7608028040429 
287 	 602.0074199892723 	 629.4765975171837 	 574.5382424613609 	 684.4149525730065 	 519.5998874055381 
288 	 604.3221124335654 	 631.758185662603 	 576.8860392045278 	 686.6303321206781 	 522.0138927464527 
289 	 606.7183410041528 	 634.3007283503246 	 579.135953657981 	 689.4655030426683 	 523.9711789656373 
290 	 609.050082298369 	 636.6579832949035 	 581.4421813018346 	 691.8737852879722 	 526.2263793087659 
291 	 611.4410440368625 	 639.0121865364547 	 583.8699015372704 	 694.1544715356391 	 528.727616538086 
292 	 614.0216958958597 	 641.6285871939584 	 586.414804597761 	 696.8423697901558 	 531.2010220015636 
293 	 616.5495932628021 	 644.1827602933764 	 588.9164262322278 	 699.449094354525 	 533.6500921710792 
294 	 618.8126811594203 	 646.513070330019 	 591.1122919888217 	 701.9138486712164 	 535.7115136476242 
295 	 621.237741287976 	 648.97723630157 	 593.4982462743819 	 704.456226328758 	 538.0192562471939 
296 	 623.8391680612722 	 651.4298982380003 	 596.248437884544 	 706.6113585914567 	 541.0669775310877 
297 	 626.1227849625872 	 653.5602502170435 	 598.6853197081308 	 708.4351807259561 	 543.8103891992182 
298 	 628.2070250939507 	 655.5227411857013 	 600.8913090022002 	 710.1541733692025 	 546.259876818699 
299 	 630.374844011566 	 657.6703413447099 	 603.0793466784221 	 712.2613360109976 	 548.4883520121343 
