Low	Centre	Weight	Normed
707.0	707.5	0.0	0.0
708.0	708.5	0.0	0.0
709.0	709.5	0.0	0.0
710.0	710.5	0.0	0.0
711.0	711.5	0.0	0.0
712.0	712.5	0.0	0.0
713.0	713.5	0.0	0.0
714.0	714.5	0.0	0.0
715.0	715.5	0.0	0.0
716.0	716.5	0.0	0.0
717.0	717.5	0.0	0.0
718.0	718.5	0.0	0.0
719.0	719.5	0.0	0.0
720.0	720.5	0.0	0.0
721.0	721.5	0.0	0.0
722.0	722.5	0.0	0.0
723.0	723.5	0.0	0.0
724.0	724.5	0.0	0.0
725.0	725.5	0.0	0.0
726.0	726.5	0.0	0.0
727.0	727.5	0.0	0.0
728.0	728.5	0.0	0.0
729.0	729.5	0.0	0.0
730.0	730.5	0.0	0.0
731.0	731.5	0.0	0.0
732.0	732.5	0.0	0.0
733.0	733.5	0.0	0.0
734.0	734.5	0.0	0.0
735.0	735.5	0.0	0.0
736.0	736.5	0.0	0.0
737.0	737.5	0.0	0.0
738.0	738.5	0.0	0.0
739.0	739.5	1.0	0.019999999552965164
740.0	740.5	0.0	0.0
741.0	741.5	0.0	0.0
742.0	742.5	0.0	0.0
743.0	743.5	0.0	0.0
744.0	744.5	0.0	0.0
745.0	745.5	0.0	0.0
746.0	746.5	0.0	0.0
747.0	747.5	0.0	0.0
748.0	748.5	0.0	0.0
749.0	749.5	0.0	0.0
750.0	750.5	0.0	0.0
751.0	751.5	0.0	0.0
752.0	752.5	0.0	0.0
753.0	753.5	1.0	0.019999999552965164
754.0	754.5	0.0	0.0
755.0	755.5	0.0	0.0
756.0	756.5	0.0	0.0
757.0	757.5	0.0	0.0
758.0	758.5	0.0	0.0
759.0	759.5	0.0	0.0
760.0	760.5	1.0	0.019999999552965164
761.0	761.5	0.0	0.0
762.0	762.5	0.0	0.0
763.0	763.5	0.0	0.0
764.0	764.5	0.0	0.0
765.0	765.5	0.0	0.0
766.0	766.5	0.0	0.0
767.0	767.5	1.0	0.019999999552965164
768.0	768.5	1.0	0.019999999552965164
769.0	769.5	0.0	0.0
770.0	770.5	0.0	0.0
771.0	771.5	0.0	0.0
772.0	772.5	0.0	0.0
773.0	773.5	0.0	0.0
774.0	774.5	0.0	0.0
775.0	775.5	0.0	0.0
776.0	776.5	0.0	0.0
777.0	777.5	1.0	0.019999999552965164
778.0	778.5	0.0	0.0
779.0	779.5	0.0	0.0
780.0	780.5	0.0	0.0
781.0	781.5	0.0	0.0
782.0	782.5	0.0	0.0
783.0	783.5	0.0	0.0
784.0	784.5	1.0	0.019999999552965164
785.0	785.5	0.0	0.0
786.0	786.5	0.0	0.0
787.0	787.5	0.0	0.0
788.0	788.5	0.0	0.0
789.0	789.5	0.0	0.0
790.0	790.5	0.0	0.0
791.0	791.5	0.0	0.0
792.0	792.5	0.0	0.0
793.0	793.5	0.0	0.0
794.0	794.5	0.0	0.0
795.0	795.5	0.0	0.0
796.0	796.5	0.0	0.0
797.0	797.5	0.0	0.0
798.0	798.5	1.0	0.019999999552965164
799.0	799.5	0.0	0.0
800.0	800.5	0.0	0.0
801.0	801.5	0.0	0.0
802.0	802.5	0.0	0.0
803.0	803.5	0.0	0.0
804.0	804.5	0.0	0.0
805.0	805.5	0.0	0.0
806.0	806.5	0.0	0.0
807.0	807.5	0.0	0.0
808.0	808.5	0.0	0.0
809.0	809.5	0.0	0.0
810.0	810.5	0.0	0.0
811.0	811.5	0.0	0.0
812.0	812.5	0.0	0.0
813.0	813.5	0.0	0.0
814.0	814.5	0.0	0.0
815.0	815.5	0.0	0.0
816.0	816.5	0.0	0.0
817.0	817.5	0.0	0.0
818.0	818.5	2.0	0.03999999910593033
819.0	819.5	0.0	0.0
820.0	820.5	0.0	0.0
821.0	821.5	0.0	0.0
822.0	822.5	0.0	0.0
823.0	823.5	0.0	0.0
824.0	824.5	0.0	0.0
825.0	825.5	0.0	0.0
826.0	826.5	3.0	0.05999999865889549
827.0	827.5	0.0	0.0
828.0	828.5	0.0	0.0
829.0	829.5	0.0	0.0
830.0	830.5	0.0	0.0
831.0	831.5	0.0	0.0
832.0	832.5	0.0	0.0
833.0	833.5	0.0	0.0
834.0	834.5	0.0	0.0
835.0	835.5	0.0	0.0
836.0	836.5	0.0	0.0
837.0	837.5	0.0	0.0
838.0	838.5	1.0	0.019999999552965164
839.0	839.5	1.0	0.019999999552965164
840.0	840.5	0.0	0.0
841.0	841.5	0.0	0.0
842.0	842.5	0.0	0.0
843.0	843.5	1.0	0.019999999552965164
844.0	844.5	0.0	0.0
845.0	845.5	0.0	0.0
846.0	846.5	0.0	0.0
847.0	847.5	0.0	0.0
848.0	848.5	0.0	0.0
849.0	849.5	0.0	0.0
850.0	850.5	0.0	0.0
851.0	851.5	0.0	0.0
852.0	852.5	0.0	0.0
853.0	853.5	0.0	0.0
854.0	854.5	0.0	0.0
855.0	855.5	0.0	0.0
856.0	856.5	0.0	0.0
857.0	857.5	0.0	0.0
858.0	858.5	0.0	0.0
859.0	859.5	0.0	0.0
860.0	860.5	0.0	0.0
861.0	861.5	0.0	0.0
862.0	862.5	0.0	0.0
863.0	863.5	0.0	0.0
864.0	864.5	0.0	0.0
865.0	865.5	0.0	0.0
866.0	866.5	0.0	0.0
867.0	867.5	0.0	0.0
868.0	868.5	0.0	0.0
869.0	869.5	1.0	0.019999999552965164
870.0	870.5	1.0	0.019999999552965164
871.0	871.5	0.0	0.0
872.0	872.5	0.0	0.0
873.0	873.5	0.0	0.0
874.0	874.5	0.0	0.0
875.0	875.5	0.0	0.0
876.0	876.5	0.0	0.0
877.0	877.5	1.0	0.019999999552965164
878.0	878.5	0.0	0.0
879.0	879.5	0.0	0.0
880.0	880.5	0.0	0.0
881.0	881.5	0.0	0.0
882.0	882.5	0.0	0.0
883.0	883.5	0.0	0.0
884.0	884.5	0.0	0.0
885.0	885.5	0.0	0.0
886.0	886.5	1.0	0.019999999552965164
887.0	887.5	1.0	0.019999999552965164
888.0	888.5	0.0	0.0
889.0	889.5	0.0	0.0
890.0	890.5	0.0	0.0
891.0	891.5	0.0	0.0
892.0	892.5	0.0	0.0
893.0	893.5	1.0	0.019999999552965164
894.0	894.5	0.0	0.0
895.0	895.5	1.0	0.019999999552965164
896.0	896.5	1.0	0.019999999552965164
897.0	897.5	0.0	0.0
898.0	898.5	0.0	0.0
899.0	899.5	0.0	0.0
900.0	900.5	0.0	0.0
901.0	901.5	0.0	0.0
902.0	902.5	0.0	0.0
903.0	903.5	0.0	0.0
904.0	904.5	0.0	0.0
905.0	905.5	1.0	0.019999999552965164
906.0	906.5	0.0	0.0
907.0	907.5	0.0	0.0
908.0	908.5	0.0	0.0
909.0	909.5	0.0	0.0
910.0	910.5	0.0	0.0
911.0	911.5	0.0	0.0
912.0	912.5	0.0	0.0
913.0	913.5	0.0	0.0
914.0	914.5	0.0	0.0
915.0	915.5	0.0	0.0
916.0	916.5	0.0	0.0
917.0	917.5	0.0	0.0
918.0	918.5	0.0	0.0
919.0	919.5	0.0	0.0
920.0	920.5	0.0	0.0
921.0	921.5	1.0	0.019999999552965164
922.0	922.5	0.0	0.0
923.0	923.5	0.0	0.0
924.0	924.5	0.0	0.0
925.0	925.5	0.0	0.0
926.0	926.5	0.0	0.0
927.0	927.5	1.0	0.019999999552965164
928.0	928.5	0.0	0.0
929.0	929.5	0.0	0.0
930.0	930.5	0.0	0.0
931.0	931.5	1.0	0.019999999552965164
932.0	932.5	0.0	0.0
933.0	933.5	0.0	0.0
934.0	934.5	0.0	0.0
935.0	935.5	1.0	0.019999999552965164
936.0	936.5	1.0	0.019999999552965164
937.0	937.5	1.0	0.019999999552965164
938.0	938.5	0.0	0.0
939.0	939.5	0.0	0.0
940.0	940.5	0.0	0.0
941.0	941.5	0.0	0.0
942.0	942.5	0.0	0.0
943.0	943.5	0.0	0.0
944.0	944.5	0.0	0.0
945.0	945.5	0.0	0.0
946.0	946.5	0.0	0.0
947.0	947.5	0.0	0.0
948.0	948.5	0.0	0.0
949.0	949.5	0.0	0.0
950.0	950.5	0.0	0.0
951.0	951.5	0.0	0.0
952.0	952.5	1.0	0.019999999552965164
953.0	953.5	0.0	0.0
954.0	954.5	1.0	0.019999999552965164
955.0	955.5	0.0	0.0
956.0	956.5	0.0	0.0
957.0	957.5	0.0	0.0
958.0	958.5	0.0	0.0
959.0	959.5	0.0	0.0
960.0	960.5	1.0	0.019999999552965164
961.0	961.5	0.0	0.0
962.0	962.5	0.0	0.0
963.0	963.5	0.0	0.0
964.0	964.5	0.0	0.0
965.0	965.5	0.0	0.0
966.0	966.5	0.0	0.0
967.0	967.5	0.0	0.0
968.0	968.5	0.0	0.0
969.0	969.5	0.0	0.0
970.0	970.5	0.0	0.0
971.0	971.5	0.0	0.0
972.0	972.5	0.0	0.0
973.0	973.5	1.0	0.019999999552965164
974.0	974.5	0.0	0.0
975.0	975.5	0.0	0.0
976.0	976.5	0.0	0.0
977.0	977.5	0.0	0.0
978.0	978.5	0.0	0.0
979.0	979.5	0.0	0.0
980.0	980.5	0.0	0.0
981.0	981.5	0.0	0.0
982.0	982.5	1.0	0.019999999552965164
983.0	983.5	0.0	0.0
984.0	984.5	0.0	0.0
985.0	985.5	0.0	0.0
986.0	986.5	0.0	0.0
987.0	987.5	0.0	0.0
988.0	988.5	0.0	0.0
989.0	989.5	0.0	0.0
990.0	990.5	0.0	0.0
991.0	991.5	0.0	0.0
992.0	992.5	0.0	0.0
993.0	993.5	1.0	0.019999999552965164
994.0	994.5	1.0	0.019999999552965164
995.0	995.5	0.0	0.0
996.0	996.5	1.0	0.019999999552965164
997.0	997.5	0.0	0.0
