energy rate negative_error possitive_error
5.72 0.0 0.0 0.0
5.74 0.0 0.0 0.0
5.76 0.0 0.0 0.0
5.78 0.0 0.0 0.0
5.8 0.0 0.0 0.0
5.82 0.0 0.0 0.0
5.84 0.0 0.0 0.0
5.86 0.0 0.0 0.0
5.88 0.0 0.0 0.0
5.9 0.0 0.0 0.0
5.92 0.0 0.0 0.0
5.94 0.0 0.0 0.0
5.96 0.0 0.0 0.0
5.98 0.0 0.0 0.0
6.0 0.0 0.0 0.0
6.0200000000000005 5.782538664789172e-06 5.782538479102006e-06 5.782538479102006e-06
6.04 0.0 0.0 0.0
6.0600000000000005 0.0 0.0 0.0
6.08 0.0 0.0 0.0
6.1000000000000005 0.0 0.0 0.0
6.12 0.0 0.0 0.0
6.140000000000001 0.0 0.0 0.0
6.16 0.0 0.0 0.0
6.18 0.0 0.0 0.0
6.2 0.0 0.0 0.0
6.22 0.0 0.0 0.0
6.24 0.0 0.0 0.0
6.26 0.0 0.0 0.0
6.28 0.0 0.0 0.0
6.3 0.0 0.0 0.0
6.32 0.0 0.0 0.0
6.34 0.0 0.0 0.0
6.36 0.0 0.0 0.0
6.38 0.0 0.0 0.0
6.4 0.0 0.0 0.0
6.42 0.0 0.0 0.0
6.44 0.0 0.0 0.0
6.46 0.0 0.0 0.0
6.48 0.0 0.0 0.0
6.5 0.0 0.0 0.0
6.5200000000000005 0.0 0.0 0.0
6.54 0.0 0.0 0.0
6.5600000000000005 0.0 0.0 0.0
6.58 0.0 0.0 0.0
6.6000000000000005 0.0 0.0 0.0
6.62 0.0 0.0 0.0
6.640000000000001 0.0 0.0 0.0
6.66 0.0 0.0 0.0
6.68 0.0 0.0 0.0
6.7 0.0 0.0 0.0
6.72 0.0 0.0 0.0
6.74 0.0 0.0 0.0
6.76 0.0 0.0 0.0
6.78 0.0 0.0 0.0
6.8 0.0 0.0 0.0
6.82 0.0 0.0 0.0
6.84 0.0 0.0 0.0
6.86 0.0 0.0 0.0
6.88 0.0 0.0 0.0
6.9 0.0 0.0 0.0
6.92 0.0 0.0 0.0
6.94 0.0 0.0 0.0
6.96 0.0 0.0 0.0
6.98 0.0 0.0 0.0
7.0 0.0 0.0 0.0
7.0200000000000005 0.0 0.0 0.0
7.04 0.0 0.0 0.0
7.0600000000000005 0.0 0.0 0.0
7.08 0.0 0.0 0.0
7.1000000000000005 0.0 0.0 0.0
7.12 0.0 0.0 0.0
7.140000000000001 0.0 0.0 0.0
7.16 0.0 0.0 0.0
7.18 0.0 0.0 0.0
7.2 0.0 0.0 0.0
7.22 0.0 0.0 0.0
7.24 0.0 0.0 0.0
7.26 0.0 0.0 0.0
7.28 0.0 0.0 0.0
7.3 0.0 0.0 0.0
7.32 0.0 0.0 0.0
7.34 0.0 0.0 0.0
7.36 0.0 0.0 0.0
7.38 0.0 0.0 0.0
7.4 0.0 0.0 0.0
7.42 0.0 0.0 0.0
7.44 0.0 0.0 0.0
7.46 0.0 0.0 0.0
7.48 0.0 0.0 0.0
7.5 0.0 0.0 0.0
7.5200000000000005 0.0 0.0 0.0
7.54 0.0 0.0 0.0
7.5600000000000005 0.0 0.0 0.0
7.58 0.0 0.0 0.0
7.6000000000000005 0.0 0.0 0.0
7.62 0.0 0.0 0.0
